UID,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710
5001300,NA,1014.99,1014.796,1014.565,1014.665,1014.86,1015.11,1014.935,1014.76,1014.735,1014.485,1014.41,1014.9,1014.575,1014.783333,1014.693333,1014.533333,1014.775,1014.875,1015.193333,1015.2,1014.89,NA,NA,1014.82,NA,1014.98,NA,1014.17,NA,1014.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.04,NA,1014.88,NA,NA,NA,NA,1014.93,1014.933333,1015.020556,1015.014167,1015.047692,1015.013333,1014.924348,NA,1014.879333,1014.827857,1014.77,NA,1015.48,1015.655,1014.786,1014.8,NA,NA,1014.9,1014.935385,1015.443333,1014.945263,1015.227778,NA,NA,1015.03,NA,NA,NA,NA,1014.93,NA,NA,NA,NA,NA,1015.115,1015.480435,1015.017143,1014.85,1014.897857,1015.244545,1015.043333,1014.958,1014.772353,1014.720625,1014.784444,NA,1014.998462,1015.015,1014.754706,1014.800909,1014.79,1014.89,1015.168571,1015.233333,1014.942105,1014.715556,1014.729091,NA,NA,1014.97375,1014.844444,1014.776,NA,NA,1014.91,NA,NA,NA,NA,NA,1015.51,NA,NA,NA,NA,NA,1015.571429,1015.805333,1015.234,1014.618571,1014.496667,1014.55,1015.65,1015.75,1015.082,1014.851667,1014.766667,1014.828,1015.64875,1015.972857,1015.298,1014.926,1015.096667,1014.69,1015.282,1015.206667,1014.825714,1014.684,1014.696667,1014.843333,1014.966667,1014.831667,1015.86,1014.998,1014.985,1015.078,1015.19,1014.853333,1014.675,1014.754,1014.9,1015.57375
6000200,1079.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081.18,NA,NA,NA,NA,NA,1083.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082.6425,1082.98,1082.38,1082.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081.55,NA,NA,NA,NA,NA,1082.495,1083.025,1082.62,1082.52,1082.64,NA,NA,NA,NA,NA,NA,NA,1082.22,1081.91,1082.04,1082.4,1082.36,1082.34,NA,NA,NA,NA,NA,NA
6003200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063.215,1063.215,1062.976,1062.76,1062.564,1065.163333,1065.526667,1064.792,1064.355,1064.036,1063.855,1064.5925,1064.486,1064.25,1064.085,1063.745,1063.7,1063.77,1063.588,1063.2325,1062.794,1062.4075,1062.2025,1062.142,1062.245,1062.2,1061.922,1061.8925,1062.078,1062.308,1062.555,1062.382,1062.17,1061.9925,1062.038333,1062.985,1062.735,1062.472,1062.16,1062.095,1061.996,1063.035,1063.025,1062.556,1062.255,1062.14,1062.355,1063.204,1063.662,1063.64,1063.548,1063.26,1063.215,1064.62,1064.33,1064.1025,1064.074,1064.04,1064.43,1065.303333,1065.105,1065.1875,1065.192,1065.37,1065.53,NA,NA,NA,1065.16,1064.935,1064.644,1064.646667,NA,NA,NA,NA,NA,1064.324,1064.624,1064.4625,1064.046667,1063.765,1063.76,1064.312,1064.765,1064.77,1064.63,1064.61,1064.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6010200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078.415,NA,NA,NA,NA,1077.254,1077.211429,1076.942,1076.51,NA,NA,1080.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079.39,NA,NA,NA,NA,NA,1080.096667,1079.83,1079.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079.5,NA,1077.81,NA,NA,NA,NA,1076.97,NA,NA,NA,NA,NA,1077.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6013800,1094.105,1093.9925,1093.705,1093.39,1093.283333,1093.176667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095.41,1095.31,1097.31,1095.41,NA,NA,NA,NA,1093.17,1092.81,1092.41,NA,1095.48,1095.0225,1094.76,1094.5975,1094.5475,1095.2,1095.21,1095.14,1094.738,1094.54,1094.164,NA,NA,1095.55,1095.34,1095.3025,1095.03,1094.9025,1096.03,1095.925,1096.035,1095.65,1095.32,1095.3475,1095.29,1095,1094.8275,1094.788333,1094.79,1094.54,1094.31,1094.24,1094.7,1094.534,1094.115,NA,NA,1095.396667,1094.876,1094.45,1094.2375,1094.154,NA,1094.633333,1094.6,1094.4,1094.206,1094.16,1094.01,1093.93,1093.8525,1093.49,1093.14,NA,1092.804,1092.8625,1092.8,1092.55,1092.7125,1094.125,1095.146,1095.515,1095.2775,1094.78,1094.44,NA,1095.566,1095.16,1094.69,1094.51,1094.435,NA,1095.406667,1095.4525,1094.75,1094.34,1094.1275,1094.2525,1095.62,1095.81,1095.24,1094.9025,1094.55,NA,1095.235,1094.83,1094.51,1094.26,NA,NA,1095.23,1094.9925,1094.7175,1094.7,1095.0175,1094.905,1095.345,1095.42,1095.87,1095.07,1094.7575,NA,NA,NA,NA,NA,NA,NA,1095.93,1095.85,1096.025,1095.4,NA,NA,1095.24,1095.609091,1095.12,1095.9325,1095.766667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095.84,NA
7004400,1011.45,NA,1012.51,1012.365,1012.25,1012.34,1014.35,NA,1014.535,1015.433333,1015.815,1015.78,1017.592222,1017.369,1017.31,1017.316087,1017.13931,1017.1068,1018.087692,1018.234667,1018.776607,1018.550323,1017.966667,1017.350667,1017.4775,1017.358966,1017.27069,1017.60037,1017.427333,1017.341304,1017.480476,1017.341333,1017.24871,1017.244783,1016.866667,1017.02,1017.528065,1017.507333,1017.19129,1016.856452,1016.826667,1016.504839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.65,NA,NA,NA,NA,NA,NA,NA,NA,1016.87,NA,NA,NA,1015.57,1017.522,1017.376667,1016.7475,1016.32,1016.086667,1015.86,1016.01,1016.72,1016.75,1016.5625,1016.36,1016.315,1016.5725,1016.753333,1016.61,1016.16,1015.77,1015.32,1015.426667,1016.6825,1017.31,1017.04,1017.13,1017.035,1017.476667,1017.105,1016.63,1016.233333,1016.26,1016.42,1017.55,1017.33,1017.063333,1016.85,1016.583333,1016.16,NA,NA,NA,NA,NA,NA,1016.928571,1017.028571,1016.735714,1016.61,NA,NA,1016.427143,1016.211667,1016.065,1015.77,NA,NA,1016.745714,1016.807,1017.128571,1016.924,1016.78,NA,1017.24,1017.075385,1017.234118,1016.91,1016.3925,1016.08,1016.37875,NA,NA,NA,NA,1014.68,1016.038333,1016.786667,1016.93,1016.523333,1016.166667,1016.215,1017.696522,1018.128684,1017.452419,1016.745645,1016.520333,1016.325645,1016.115323,1016.814333,1017.231774,1017.237581,1017.3775,1016.980323,1016.935,1017.018333,1017.108,1017.134286,1018.199167,1018.12,1017.265714,1017.082222,1016.905,1016.82,1016.75,NA
7005300,NA,NA,NA,NA,NA,NA,1016.218571,1016.237647,1015.944615,1016.101,1015.783333,1015.516923,1015.891429,1015.873333,1015.970909,1015.757778,1015.583333,1015.552857,1016.275714,1016.285556,1016.17875,1016.2075,1016.118,1015.657143,1015.764286,1015.8325,1015.56625,1015.6175,1015.418571,1015.53,1016.002,1016.074286,1015.763333,1015.574286,1015.33375,1015.495714,1016.141429,1016.372308,1015.8025,1015.385714,1015.41,1015.18,1015.973333,1015.902,1016.06,1015.917143,1015.755,1015.482,1016.005714,1015.914286,1015.864,1015.633333,1015.444,1015.4,1016.365714,1016.322857,1016.0275,1015.706667,1015.468571,1015.176667,1015.166667,1015.848,NA,NA,1015.14,1014.94,1016.25,1016.11,1015.622,1015.304286,1015.03,1014.9,1015.153333,1015.804167,1016.024,1015.986667,1015.694,1015.576667,1015.93,1015.905,1015.816667,1015.525,1015.31,1014.938,1015.46,1016.25,1016.46,1015.878,1015.776667,1015.783333,1016.365,1016.118,1015.801667,1015.518,1015.63,1015.84,1016.316,1016.14,1015.9,1015.793333,1015.53,1015.25,1016.205,1016.06,1015.695,1015.89,1015.91,1016.145,1016.633333,1016.58,1016.125,1015.736,1015.64,1015.58,1016.286,1016.21,1015.918,1015.695,1015.545,1015.646,1016.438,1016.39,1016.535,1016.376667,1016.658333,1016.7,1016.3925,1016.34,1016.443333,1016.175,1015.805,1015.45,1016.144,1016.125,1015.845,1015.49,1015.065,1014.89,1016.016667,1016.226667,1015.695,1015.99,NA,NA,1016.81,1016.977143,1016.56,NA,NA,NA,1015.772,1016.2,1016.55,NA,1016.44,1016.268,NA,1016.1,1016.11,1016.15,NA,NA,1016.282,1016.24,1016.14,NA,NA,NA
7006002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988.732,988.65,988.75,988.66,988.48,NA,NA,NA,NA,NA,NA,NA,987.955,987.6133333,987.58,988.08,987.85,987.94,988.55,989.37,989.12,987.995,988.02,NA,988.03,988.39,988.4166667,988.44,988.52,988.49,988.56,988.355,988.48,988.6133333,989.3125,989.47,988.8033333,988.5066667,988.2633333,988.31,988.53,988.96
7009800,NA,970.14,971.492,971.91,971.1233333,970.98,970.7066667,970.64,970.475,970.3925,970.47,970.3833333,NA,970.5075,970.46,970.46,970.48,NA,970.56,971.24,970.795,970.61,NA,NA,NA,NA,NA,NA,NA,NA,970.51,NA,NA,NA,970.39,NA,970.5888889,970.7814286,970.478,970.3244444,970.4183333,970.35,NA,970.65,970.7292308,970.4988889,970.26,970.21,NA,NA,NA,NA,NA,NA,970.5713333,970.5153846,970.5261538,970.0666667,969.3,NA,NA,NA,NA,NA,NA,NA,970.77,NA,970.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.8433333,971.0433333,970.8833333,970.25,969.97,969.78,970.8,970.55,970.08,969.77,NA,969.1,970.74,970.85,970.65,970.25,NA,NA,NA,971.2133333,NA,970.26,NA,NA,970.3733333,970.59,970.48,970.3,970.3,970.4,971.11,971.515,971.17,970.97,971.21,971.31,970.86,970.86,970.76,970.56,970.54,970.76
7010100,NA,967.51,967.44,966.5,966.1,965.81,967.03,966.735,966.3,966.245,968.21,966.4466667,NA,966.4133333,966.53,966.25,966.19,NA,966.9,970.355,967.585,966.42,NA,NA,NA,NA,NA,NA,NA,NA,966.54,NA,NA,NA,966.05,NA,966.4033333,966.675,966.1844444,966.15,965.864,965.79,NA,966.464,966.8288889,966.1566667,966.115,966.14,NA,NA,NA,NA,NA,NA,966.3046667,966.3384615,966.6207692,966.09,965.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,965.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967.1266667,967.6466667,966.4666667,965.46,965.38,965.34,966.9,966.14,965.42,965.33,NA,965.04,965.78,967.14,965.79,965.44,NA,NA,NA,967.8,NA,965.49,NA,NA,965.7533333,966.43,965.83,965.46,965.44,965.48,967.34,967.32,966.9733333,966.98,967.39,967.14,966.69,966.54,NA,965.44,965.44,965.54
8001800,NA,NA,NA,NA,NA,NA,980.21,980.8975,981.44,979.934,979.3725,978.51,979.16,979.5028571,979.9675,979.08375,979.1066667,978.8416667,981.0458333,980.9957143,984.32,984.4475,984.428,983.054,978.5325,979.2175,978.946,979.344,979.37,978.468,979.3477778,979.5888889,979.2075,979.1477778,979.2522222,NA,978.5957143,979.11125,978.7411111,978.4844444,978.1566667,978.0257143,979.68875,978.91375,979.7442857,978.8766667,978.5477778,978.2022222,978.9028571,978.7633333,NA,NA,978.1228571,978.1122222,978.4722222,978.89,978.8466667,978.6014286,978.2,NA,978.48,978.75875,978.9177778,978.5514286,978.124,977.7833333,NA,NA,979.5357143,978.3966667,978,NA,977.765,979.225,979.992,978.776,978.27,NA,978.615,978.9566667,979.405,978.7166667,978.27,NA,978.13,980.5133333,979.515,978.432,979.07,979.325,979.01,978.565,978.1,977.98,978.16,NA,979.875,979.84,979.51,979.43,979.1733333,978.9,978.5125,978.4233333,977.88,978.64,978.42,979.47,978.8466667,979.53,978.97,978.43,978.21,978.03,978.1566667,978.31,977.89,977.36,NA,977.68,980.035,979.08,NA,979.72,979.35,978.93,982.8875,982.85,982.425,980.79,NA,NA,981.265,980.5125,978.95,978.3233333,977.7533333,NA,978.6366667,979.1466667,978.96,978.025,NA,NA,NA,NA,NA,NA,NA,NA,978.075,978.48,979.765,978.72,978.19,NA,979.2533333,978.9,978.45,980.28,979.01,981.005,NA,NA,NA,NA,NA,NA
8002600,NA,1009.61,1010.35,1011.676667,1011.42,1011.095,1011.46,1011.8325,1011.3,1011.06,1011.6,1011.625,1010.4925,1010.53,1011.195,1011.516667,1011.4225,1011.436667,1011.405,1011.7,1011.6725,1011.526667,1011.715,1011.615,1010.94,1010.81,1010.65,1010.983333,1011.07,1011.66,NA,NA,1010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.9,NA,NA,1010.75,1011.956,1011.405,1010.582,NA,1009.68,1009.68,1011.3,1011.82,1011.32,NA,1011.21,NA,NA,1010.09,NA,NA,NA,NA,NA,NA,1011.557083,1011.321935,1011.430333,1011.627419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.86,1012.145,1011.9,1011.366667,1010.96,NA,1012.19,1012.0575,1011.27,1010.84,1010.7,NA,1011.62,1011.433333,1011.48,NA,NA,NA,1011.71,1012.1,1011.7,1011.24,1011.05,1011.1,1011.366667,1011.4,1011.325,1010.883333,1011.075,1010.925,NA,NA,NA,NA,NA,NA,1012,1011.625,1011.38,1011.3,1011.3,1011.6
8004500,1003.428947,1004.2225,1005.275238,1006.442174,1006.556667,NA,1007.80625,1007.2,1006.501818,1006.242727,1006.056,1006.0375,1008.458333,1008.084286,1008.16,1008.176,1008.0025,1007.881667,1008.55,1008.66,1008.52,1008.185,1007.74,1007.015833,1007.982222,1007.556,1007.213333,1007.12,1007.2725,1007.356,1007.753,1007.463333,1007.255714,1007.392,1007.444,1007.7075,1007.697778,1007.622,1007.398,1007.354,1007.292,1007.11,1007.93,1007.81,1007.963333,1008.126,NA,NA,1007.255,1007.177143,1007.35,1007.228333,1007.017143,1006.936,1007.53,1007.496667,1007.573333,1007.18,1007.1,1007.08,NA,1006.93,1006.995,1006.778,1006.52,1006.193333,1006.925,1006.77,1006.458,1005.988,NA,NA,1007.085,1007.788571,1007.73,1007.6475,1007.466667,1007.43,1007.756,1007.86,1007.833333,1007.496,1007.146,1006.94,1007.174286,1008.376,1008.19,1007.65,1007.62,1007.485,1008.236,1008.418571,1008.145,1007.875,1008.0275,1008.1,1008.245,1008.206,1007.986667,1007.82,1007.565,1007.54,1008.1325,1008.055,1007.65,1007.558,1007.705,NA,1008.29,1008.096,1007.84,1007.67,1007.365,1007.263333,1007.575,1007.4,1007.1025,1006.826,1006.888,1007.1,1008.32,1008.185,1008.156667,1007.9125,1007.825,1008,1008.5575,1008.52,1008.265,1007.801111,1007.42,1007.003333,1007.994286,1008.516,1007.79,1007.463333,1006.978333,1006.68,1007.725,1007.876,1007.686667,1007.41,1007.241667,1007.04,1008.183333,1008.695,1008.328571,1007.898,1007.782,1007.73,1007.5625,1007.87,1007.96,1007.695,1007.66,1007.37,1008.195,1008.825,1008.43,1008.1925,1008.076667,NA,1008.2325,1008.282857,1007.921429,1007.855,1007.74,1007.76
9000800,1118.667778,1118.653333,1118.530667,1118.306667,1118.593846,1118.623333,1118.809091,1118.970769,1119.162667,1119.135,1119.328571,1119.31,1120.084,1120.005,1120.196667,1120.0375,1120.097143,1119.953333,1120.3,1120.505714,1120.836,1120.816,1120.73,1120.535,1120.836667,1120.74,1120.586,1120.394,1120.422,1120.416667,1120.52625,1120.2975,1120.242,1120.206,1120.14,1120.23,1120.536667,1120.546,1120.807143,1120.87,1120.796667,1120.756667,1121.45,1121.4,1121.578571,1121.423333,1121.23,1121.114,1121.001429,1120.8725,1120.734,1120.38,1120.056667,1119.963333,1120.168,1120.041667,1120.3,1120.48,1120.376,1120.226667,1119.972,1119.83,1119.726,1119.582,1119.278,1119.044286,1120.146667,1120.14,1119.896667,1119.645714,1119.331429,1119.193333,1119.522857,1119.37,1119.353333,1119.306667,1119.245714,1119.225,1118.902,1118.812,1118.8225,1118.564,1118.28,1118.12,1118.161429,1118.19,1117.99,1117.824,1117.835714,1117.773333,1117.682857,1117.842222,1117.682222,1117.370909,1117.13,1117.435,1117.58,1117.496,1117.228571,1117.022222,1116.74,1116.692,1116.944,1116.835,1116.477778,1116.153333,1116.036667,1116.46,1116.72,1116.864,1116.636667,1116.38,1116.433333,1116.56,NA,1116.558,1116.393333,1116.44,1116.38,1116.413333,1116.42,1116.438,1116.36,1116.452,1116.36,1116.305,1116.93,1116.92,1116.964,1117.172,1116.873333,1116.673333,1117.031429,1117.783333,1118.168571,1117.995,1117.6,1117.446667,NA,1118.595,1118.58,1118.192857,1118.022,1118.15,1119.013333,1119.11125,1119.0075,1118.8275,1118.79,1118.518,1118.536667,1118.555,1118.456,1118.232,1118.16,1118.09,1118.64,1118.67,1118.781429,1118.62,1118.578,1118.48,1118.5225,1118.75,1118.7725,1118.78,1118.84,1119.0475
9001000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1107.79,1107.45,1107.06,1106.58,1106.403333,1106.837778,NA,NA,NA,NA,NA,1107.123333,1106.95,1106.8025,1106.5375,1106.325,NA,1108.057143,1108.17,1107.6225,1107.19,1106.795,1106.656667,1106.73,1106.53,1106.34,1106.34,NA,NA,1105.58,NA,NA,NA,1105.0425,1104.826667,NA,NA,NA,NA,NA,NA,1104.02,NA,NA,NA,NA,NA,1104.25,1104.181429,1103.866667,1103.76,NA,NA,1103.174,1103.13,NA,NA,NA,NA,1103.6425,1104.18,1103.87375,1103.633333,1103.61,1103.822,1104.222,1103.997222,1103.59,1103.72,1103.4275,1103.588,1103.72875,1103.7375,1103.583333,1103.55,1103.483333,1103.6,1104.866429,1104.983333,1105.154,1105.6175,1105.236667,1104.93,1104.878571,1106,NA,NA,NA,NA,NA,1108.182857,1108.151667,1107.51,1107.276667,1107.435,1108.5325,1108.913571,1108.686667,1108.412857,1108.258,1108.115,1106.85,1107.05,1107.136667,1106.754286,1106.583333,1106.55,1107.361429,1107.343333,1107.4975,1107.275,1107.03,1106.89,1106.828,1106.94,1106.966667,1107.12,NA,1107.64
9002900,NA,NA,NA,NA,NA,NA,1266.735,1266.622,1266.505,1266.502,1266.62,NA,1266.461667,1266.246,1266.406667,1266.335,1266.5175,NA,1266.307,1266.584545,1266.621818,1266.635714,1266.605,1266.47,1266.661429,1266.59,1266.70125,1266.65,1266.782857,NA,1266.786364,1266.325,1266.15,1266.357143,1266.53,1266.62,1266.288333,1266.267778,1266.616,1266.695714,1266.6225,1266.643333,1266.63,1266.58875,1266.792857,1266.616667,1266.59,1266.59,1266.37,1266.595556,1266.594286,1266.2125,1265.9375,NA,1266.808,1266.7375,1267.09,1267.27375,1266.895,1266.71,1266.424,1266.343333,1266.084,1266.123333,1266.035,1265.886667,1266.482222,1266.395714,1265.9625,1265.833333,1265.615,1265.583333,1266.325,1266.081111,1266.333,1266.346667,1266.24,1266.343333,1266.267083,1266.295,1266.558,1266.257143,1266.036,1266.13,1266.55,1266.47,1266.306,1266.156667,1266.23,1266.3,1266.466667,1266.69375,1266.34,1265.8,1265.863333,1266.365,1266.757143,1266.402,1266.03,1265.93,1265.715,1265.69,1266.415,1266.375,1266.054286,1265.81,1265.758,1265.88,1266.68,1266.238,1266.11,1265.616,1265.98,1265.9,1266.2375,1266.056667,1265.904286,1266.195,1266.17,1266.385,1266.452,1266.443333,1266.153333,1266.288571,1266.525,1266.4,1266.25,1266.225,1265.95,1266.55,1265.85,1266.05,1266.346,1267.1,1266.82,1266.386667,1265.82,1265.62,NA,1266.75,NA,NA,NA,NA,1266.96,1266.816667,1266.583333,NA,NA,NA,1266.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1266.89,NA,NA,NA,NA,NA
9003200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310.23,1310.2625,1310.125,NA,NA,1310.54,1310.44,1310.275,NA,1310.435,1310.41,1310.41,1310.24,1310.36,1310.54,1310.52,1310.34,1310.1375,1310.1325,1310.43,NA,1311.013333,1310.913333,1311.29,1311.335,NA,NA,1311.06,1310.905,1311.0525,1311.08,1310.9,NA,1310.63,1310.61,1310.645,1310.315,1310.01,NA,1310.64,1310.535,1310.79,1311.17,1311.25,NA,1310.98,1310.71,1310.543333,1310.633333,1310.52,NA,1311.4,1311.17,1310.892,1310.64,1310.34,NA,1310.59,1310.415,1310.63,1310.593333,1310.6,NA,1310.494,1310.39,1310.58,1310.2775,1310.033333,NA,1310.333333,1310.4825,1310.4125,1310.23,1310.186667,NA,1310.516667,1310.7575,1310.6,1310.296667,1310.22,NA,1310.685,1310.4225,1310.08,1309.79,1309.483333,NA,1309.832,1309.655,1309.306667,1308.976667,1308.85,NA,1309.666667,1309.722,1309.61,1309.7975,1309.483333,NA,NA,1309.875,1309.754,1309.925,1309.89,NA,1310.06,1310.002,1309.9025,1309.97,1310.1625,NA,1310.8,1310.675,1310.495,1310.6275,1310.42,NA,1310.3075,1310.8,1311.124,1310.7875,1310.396,1310.19,NA,1310.956667,1310.67,1310.4,1310.2425,1310.39,1311.19,1311.136,1310.8025,1310.64,1310.594,1310.52,1310.401667,1310.38,1310.325,1310.178,1310.2125,1310.154,1310.7675,1310.6775,1310.644,1310.57,1310.55,1310.543333,1310.95,1310.88,1310.844,1310.8525,1310.885,1311.02
9003400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078.963333,1079.063333,1079.305,1079.522,1079.61,1079.75,1079.84,1080.43625,1079.38,NA,NA,NA,1079.753333,1079.298,1079.393333,1079.986667,1079.765,1079.54,1079.463333,1079.296667,1079.39,1079.548,NA,NA,NA,1079.52,NA,NA,NA,NA,NA,1079.11,1079.554,1079.835,1079.27,1079.765,1079.715,1079.515,1079.574,1078.985,1079.141667,1079.07,1079.2425,1079.218333,1079.049,1079.035,1079.13,1079.208333,1079.78125,1080.3,1080.21,1079.6,1079.26,1080.02,1079.301429,1079.05,1078.513333,1078.495,1078.306667,1078.29,1079.1175,1079.28,1078.98,NA,1078.95,1079.7075,1081.02,NA,NA,NA,NA,NA,1079.05,1078.91,1078.66,1079.13,1079.34,NA,1080.49,NA,NA,NA,NA,NA,1080.423333,1079.93,1080.2,1080.743333,1079.71,1079.403333,1080.011429,1080.846667,1079.853333,1079.58,1078.82,1078.68,1079.84,1079.955,1079.053333,1078.82,1078.81,1079.0525,1080.124444,1079.681667,1078.98,NA,NA,NA,1079.53,NA,NA,NA,NA,NA,1079.54,1079.88,1080.573333,1079.81,1079.514,1079.41,1079.62,NA,NA,NA,NA,NA
