,X,lakeid,m199005,m199006,m199007,m199008,m199009,m199010,m199105,m199106,m199107,m199108,m199109,m199110,m199205,m199206,m199207,m199208,m199209,m199210,m199305,m199306,m199307,m199308,m199309,m199310,m199405,m199406,m199407,m199408,m199409,m199410,m199505,m199506,m199507,m199508,m199509,m199510,m199605,m199606,m199607,m199608,m199609,m199610,m199705,m199706,m199707,m199708,m199709,m199710,m199805,m199806,m199807,m199808,m199809,m199810,m199905,m199906,m199907,m199908,m199909,m199910,m200005,m200006,m200007,m200008,m200009,m200010,m200105,m200106,m200107,m200108,m200109,m200110,m200205,m200206,m200207,m200208,m200209,m200210,m200305,m200306,m200307,m200308,m200309,m200310,m200405,m200406,m200407,m200408,m200409,m200410,m200505,m200506,m200507,m200508,m200509,m200510,m200605,m200606,m200607,m200608,m200609,m200610,m200705,m200706,m200707,m200708,m200709,m200710,m200805,m200806,m200807,m200808,m200809,m200810,m200905,m200906,m200907,m200908,m200909,m200910,m201005,m201006,m201007,m201008,m201009,m201010,m201105,m201106,m201107,m201108,m201109,m201110,m201205,m201206,m201207,m201208,m201209,m201210,m201305,m201306,m201307,m201308,m201309,m201310,m201405,m201406,m201407,m201408,m201409,m201410,m201505,m201506,m201507,m201508,m201509,m201510,m201605,m201606,m201607,m201608,m201609,m201610,m201705,m201706,m201707,m201708,m201709,m201710,lakeid
105,32671162,81009500,5.177417497,6.729228835,6.754351566,4.939058364,1.394035234,1.476325117,7.473967761,3.507658219,7.829685896,5.007788458,4.452571995,1.400385624,2.415505203,3.642123214,4.425628054,4.978104092,3.613366638,3.726760702,6.038548082,7.682246288,6.710837627,8.063327143,3.150509457,0.735214448,1.749915711,3.814491722,4.914473528,5.376913503,4.387153244,3.903443584,3.493015391,2.848974988,5.010417693,4.203066416,3.366031721,4.562188832,3.373350316,5.08966625,1.615251979,5.835308406,1.779255439,2.900864075,3.675400119,3.331331441,7.405508647,5.590842358,2.268994878,1.958807757,4.107020361,5.537191391,3.526674761,3.901012897,1.831787413,4.602610293,5.843233679,4.306743923,6.223087156,3.245030344,2.153172018,2.041457155,6.156470271,7.818469755,5.604730952,3.027037111,1.209953643,1.425319229,5.846298945,6.141206592,2.475041933,4.352147942,2.954727092,1.180409798,1.924646051,7.158614989,3.677112025,6.140245354,2.883430494,4.265071259,4.193262673,3.998621217,3.043605752,1.741460539,1.730883241,0.653749253,6.535983252,5.364181586,7.036741676,4.508549044,6.693384177,2.193191508,5.480511286,5.189821907,3.116488556,4.643424282,7.66934527,1.643759234,2.742199145,4.551445057,3.010472737,5.946423342,4.140572175,0.533074147,3.379834846,3.395596169,2.89688789,9.836901414,4.82970512,5.072699603,3.988972981,4.522779284,4.100139444,2.301509507,1.47205878,2.062484764,1.889396369,3.644805037,1.833675073,3.95174765,1.334238729,6.770050573,3.05197072,8.255697361,6.054200372,2.824804005,11.61280507,1.023442897,4.200138126,5.033273728,6.668155782,1.224271291,1.003991435,0.571502408,6.507262032,4.378013083,2.22908294,1.745421833,0.875546006,1.417752434,6.533174835,7.351453599,4.829798123,2.215367495,1.6563392,3.389069546,2.778625267,11.41513684,1.378477425,3.745060704,2.359243151,1.360304603,4.824059062,6.620393823,6.605539588,4.898121983,4.944200404,1.412777638,3.745899848,4.561123379,8.154940705,9.49400087,11.68980744,3.707341397,4.967189667,4.02282553,5.401830179,4.3000927,1.940003252,4.4931118,81009500
106,81641151,30007200,3.492306471,7.924195517,5.840193598,3.278751575,1.910212473,2.555313428,7.010594513,3.567052167,5.290115558,2.909484579,5.546713466,1.496450293,1.684792069,3.043422228,4.669376493,3.273575414,3.366584764,1.875583849,4.782713439,6.01380676,4.7081424,6.137047061,2.280251866,1.264237063,1.475319781,3.480756263,5.959704036,3.831556513,4.172309291,4.059967807,2.895363031,3.318016932,4.952171811,8.097110811,2.048259563,3.608886127,3.263732467,3.187483931,2.388838618,1.653895291,1.66017217,3.314197437,1.548292058,3.38109314,7.726295778,4.504125289,2.146038921,1.804474523,3.690297755,4.902812961,2.610157547,4.730240535,1.768533109,2.234357297,5.988079256,5.143900559,5.371097658,3.940969274,2.327740391,1.112087693,3.184775402,4.23385963,5.401662001,2.329171729,1.851310426,1.394989701,4.292186445,4.746177784,2.514343587,3.047849107,2.505542146,1.461213732,2.657082517,7.063771083,6.49475239,5.93978768,5.082822692,4.243424132,5.13281487,4.983440121,3.166351453,0.939972416,2.942201423,1.176782578,6.791251378,3.700548026,3.240189426,2.177168643,5.053566521,3.608954621,3.709364945,5.0444051,1.987272286,3.563186146,5.885074615,5.68184871,2.454939399,3.16207999,1.905658706,5.837306216,3.102493093,0.867362726,2.204927034,2.104860864,2.224380849,5.717806541,4.957592223,5.226888549,3.603827943,3.742616845,2.627492194,2.499905468,3.590904558,2.48942209,0.985612668,2.999673585,2.70980444,5.518741591,0.775317913,6.024645873,2.938364206,6.565477735,4.631502285,6.479043217,5.998584915,2.286987701,5.9019994,4.063850752,7.179565634,4.438722003,0.824832551,0.984641912,10.1245993,3.791999255,4.33084193,1.325396127,0.461117151,0.97043203,4.462021884,6.968017536,2.910781931,0.879606574,2.400361143,4.082468833,5.3903764,8.069246667,2.32865346,3.779732927,2.815307495,1.076442176,5.201498205,4.169722849,6.85889898,4.137776165,3.477167159,3.65479938,2.521199295,3.282054856,7.588615122,7.780000667,4.629203271,2.613368981,4.77485774,3.923093221,3.134666649,6.172470419,2.254632675,5.18504088,30007200
107,120020277,13008300,3.204674141,7.348126996,5.438628092,3.455701253,1.920983558,2.711146506,7.027785134,3.885220796,5.30281099,2.735580137,6.035813643,1.554626873,1.619654047,2.951214633,4.621544411,3.098545993,3.011585951,1.890346282,4.724137364,5.577249472,4.626781137,5.746225317,2.188818366,1.212208091,1.573450659,3.403921124,6.365387454,3.716136784,4.538935187,3.811048827,2.956790328,3.35032155,4.748560031,9.592288643,1.984197756,3.628292919,3.404299145,3.292314449,2.868911067,1.834108525,1.944732571,3.406886328,1.511654509,3.374674991,7.39796619,4.08893012,2.201826374,1.856021354,3.550147907,4.513783015,2.601726835,4.986408382,1.886076875,2.441994497,5.426867137,5.312957918,5.367881377,3.895473458,2.4252574,1.147131215,2.938400835,4.140937795,5.415688902,2.178419627,1.431098096,1.47086004,4.340837261,4.702712065,2.419985804,3.363110574,2.256777692,1.494387894,2.74999499,6.500947027,6.209373222,5.992986157,5.651277486,4.465528715,5.333134537,5.066943031,3.645111121,1.201278498,3.12630704,1.296113797,6.787794889,3.468454309,3.211515193,2.714969342,5.057099883,3.804231102,3.564101851,4.932539752,1.67217381,3.169835933,6.226771684,6.293036718,2.521076888,3.07816817,1.847814044,5.466120608,2.77733875,0.975237593,2.472396682,2.102613251,2.252990779,5.42539613,5.270810308,5.157630073,3.676771102,4.157236544,3.388207704,2.60460399,3.692229084,2.589827354,0.940834213,2.763033405,2.823542843,5.424578616,0.799406611,5.983605158,3.184182456,7.051312418,4.84608534,6.76466875,6.068270464,2.347507959,5.805206937,3.887780936,6.782444072,4.493936014,0.880179521,0.937694211,9.824686198,3.936883449,4.40486014,1.308582353,0.511819393,1.028591566,4.251494794,6.671073768,2.434080532,0.952161286,2.562883695,4.434514916,5.307213135,8.250283275,2.532791671,4.302960566,3.824192112,1.250434144,5.0129714,3.786953538,6.435476368,4.55326811,3.887028201,3.635104491,2.364706424,3.401947049,8.198520485,7.315866371,4.606059394,2.455023043,4.633102931,4.274239493,3.606144337,6.288082809,2.491131579,4.970644533,13008300
108,120020986,1002300,1.771699351,5.500426451,3.371460794,2.618662014,2.302499958,3.721685414,4.63616911,3.472815722,4.776608641,2.446662142,5.361911809,1.623510503,1.700058718,3.247881818,4.275182473,4.422513588,2.658588558,1.142438095,4.154014411,4.310218087,6.935404439,4.467648591,2.126449642,1.116475579,1.835937776,6.966815263,4.460811088,2.824976164,3.77564631,3.417371385,2.497766824,1.886162988,6.498285026,7.848233565,2.72651214,3.605136462,2.36399909,3.344188383,4.777989798,1.831623165,3.453565153,3.496887067,1.72299607,4.392858853,4.895411647,2.560143134,2.469799976,2.071640352,3.305850457,4.812480762,2.701458441,2.874287421,2.96893996,3.142937436,5.229543983,4.853729407,8.595740973,4.577444766,3.769158768,1.39951668,2.977967123,4.261264156,3.447494782,3.880745985,1.73504522,2.221073964,4.200782604,3.632399151,2.623053432,3.411357113,1.857228092,2.242569338,2.008440001,5.447027513,5.459314603,5.779398271,4.422875754,2.990135234,3.781753338,4.17462545,4.385159568,1.459199566,3.07605869,1.336628285,5.115398137,2.333531882,3.34079143,2.412500574,6.237047563,3.60363669,4.190939234,4.891453671,1.590720184,2.938196922,4.301294894,5.090002126,3.118323485,2.857792643,2.034038845,4.146011051,2.782842976,1.266148748,2.424997839,2.593441017,2.340817196,2.619562421,5.239480732,4.688800753,3.028106937,4.652302165,2.860084371,1.878899819,4.182885301,2.974333982,1.397404724,2.852387674,2.979427402,4.526206931,0.857262805,5.007905103,3.09930535,5.544084586,4.651607735,6.099532403,5.285762985,2.65402372,4.801279371,4.738932164,4.987425087,4.298287301,1.113245959,1.066406857,7.938814738,5.233946383,4.839290349,1.625937013,0.606255432,1.263505905,3.296296313,5.155292729,2.964209856,1.462163703,2.292927726,3.91836811,4.665725501,7.508535283,2.581368859,3.946355472,2.992476855,1.288262996,5.571855822,3.504307106,4.602135381,4.028008764,4.514874715,2.93207203,1.79798279,4.144668435,6.627500872,6.04686655,4.838333383,1.671494763,3.054793941,4.509107824,3.25805137,5.969253891,4.002793279,3.618912087,1002300
109,120018405,58014200,2.872586978,6.987470231,5.35334834,3.338387372,1.969187997,3.016914703,6.667113465,4.03698539,5.076717247,2.539196189,5.762569673,1.512761038,1.646299185,2.862432379,4.524025023,3.187665937,2.637251287,1.78244821,4.717086466,4.86784262,4.501651702,5.438158957,2.111433267,1.164292591,1.50849343,3.647445332,6.619130662,3.60864593,4.562388946,3.599342976,2.907217198,3.114473796,4.774535618,10.9890449,1.895883873,3.259305366,3.420934115,3.004643507,3.255870444,1.711790479,2.198319058,3.337065613,1.423525269,3.265435469,6.545938569,3.596078962,2.042013537,1.819174653,3.235195777,4.161673779,2.596521915,4.507324497,2.088408527,2.427510936,5.199305429,5.593487304,5.585524568,3.840122475,2.58319254,1.213224645,2.709917395,3.923288549,5.44030472,2.040401432,1.144211916,1.640351575,4.373194093,4.742895331,2.446937581,3.360756579,2.008055785,1.508169141,2.628386129,6.035612089,6.313749506,5.746295871,5.775588129,4.227260034,5.072248623,5.327777284,3.844139787,1.256212279,3.35811774,1.342491335,6.652623216,3.495657657,2.982797784,2.959230355,5.257315827,3.872071803,3.745525138,4.809173812,1.40698647,2.991131855,6.805227712,6.857588755,2.538129479,2.739147263,1.884277572,4.98930606,2.517599242,1.087215992,2.261989769,2.168971202,2.224489763,5.104306768,5.317794722,5.182627711,3.802178115,4.528523208,3.678977684,2.640360155,4.176190655,2.778282945,0.952423703,2.709000086,3.143441381,5.448425289,0.859314116,5.971132227,3.311035269,7.502245351,5.037754953,7.109080661,5.890131076,2.640313105,6.200505574,3.834655965,6.348010193,4.734359797,0.880185572,0.962227518,10.01811307,4.020268211,4.418419233,1.207854431,0.566664158,0.998560188,3.9364777,6.712390117,2.196891517,0.898796569,2.775526037,4.80705107,5.570520326,8.247272261,2.849745462,4.605909182,4.381493681,1.26826613,4.98131163,3.602201028,6.409283602,4.813214727,3.798263042,3.776588764,2.351439815,3.281605389,8.913554423,7.021388157,4.511834882,2.235570231,4.321448613,4.620152337,3.982150187,6.257893929,2.766395904,5.240581104,58014200
110,47727759,31055400,0.977387632,4.066557535,2.684041764,1.814286539,1.929322598,3.640793077,2.762032851,2.873394411,3.159047561,3.751923536,5.001678696,1.379809926,0.758540715,4.140941285,4.850947086,5.174313378,2.368104504,0.579133397,3.297435724,5.350328489,8.475954201,4.563031333,2.337599528,0.780217389,1.904090811,10.87019821,2.667513624,1.501433546,2.269859966,3.182941673,2.540893457,1.025223631,8.430345869,6.185833871,3.042859142,4.035474461,1.546692263,4.059066775,6.846365955,1.512177512,4.425774222,3.67136854,1.977126214,5.295583628,5.175574497,1.937384071,2.731865812,2.357180418,4.138918556,5.900429789,2.007942626,1.822443036,2.525060068,3.449896215,6.540044906,4.966558406,10.22072966,5.149130977,3.707682684,1.346973878,3.657224339,4.646893547,2.114567248,4.530003387,2.22107056,2.457821479,4.124017664,3.184048789,2.278014587,3.015450413,1.949618285,2.854409446,1.726898951,4.265140814,4.281624906,6.764868288,2.986284043,2.282931715,3.111152139,2.693833531,4.475864666,0.9498717,2.029803342,1.383184223,3.62886066,1.138577921,4.250723409,1.871563225,7.850533006,3.004470954,4.726311396,4.95319398,1.62030445,2.816644561,2.826380885,4.024296581,3.397675292,2.486755057,1.818083629,2.803453724,3.004686101,1.495125799,2.65645695,2.984800276,2.78332917,1.478837476,5.322685705,4.172847569,2.620338396,4.597155269,2.628426942,0.633310839,4.466706666,2.942188181,1.477801245,3.38092431,3.219864097,3.94930822,1.093212487,4.469766962,3.17265485,4.990689266,5.245331413,5.216336344,4.261300295,2.390127131,3.547930711,7.03177224,3.456549188,4.085557357,1.494434743,1.109235905,6.756944762,7.168239809,4.994866963,2.076972058,0.556709731,1.21766177,2.687204136,3.852260009,4.342384186,2.286407318,1.789603262,3.405857281,3.426411133,8.523031704,2.806970453,3.40536815,1.70812091,1.468341858,6.750112212,3.264127818,3.075011732,2.577968775,3.015950808,2.236888243,1.176724652,4.652364756,4.606998149,5.170677944,6.312198553,1.002082668,1.889528431,4.906115493,2.77258984,5.811642773,3.987821336,1.871002472,31055400
111,107071276,69056500,1.305316503,5.679504251,2.019781115,1.590353631,2.884384723,4.415634828,3.595964726,3.535009441,5.695967918,1.417154896,6.283974981,1.822489579,2.884973782,3.66682601,3.66230686,5.346574713,3.692601817,0.702652952,3.258466638,3.189788722,10.17564845,3.540111833,2.291597941,0.980918751,2.600618564,7.90456954,2.576576951,2.87180648,4.882629611,3.053392135,2.300095815,1.260923613,6.419753824,5.81897762,3.82163622,4.757581807,1.575005514,3.821622007,5.174980466,2.377685066,3.171614887,3.677880283,1.769429417,4.658575391,2.877919579,1.706033969,2.619722108,2.392644026,2.830436878,4.342998038,3.51058374,2.545672921,4.037398665,4.087964766,4.477433061,4.186658299,11.6357932,4.374814885,5.071712329,1.776421092,2.962987496,4.517890572,3.017396072,5.416369995,1.883971611,3.063724329,4.747126744,2.659739219,3.04847174,4.714360554,1.609393876,3.389288954,1.499374557,5.934081494,5.018000734,4.44154542,2.559933985,2.191606047,2.751661378,3.642399552,5.441856078,2.503284233,5.104465245,1.310836705,4.881438932,1.38040956,2.710150704,2.686626071,4.92515753,3.429864956,4.188155312,4.452715661,1.461704174,2.01381951,2.836939059,2.950751968,3.798885284,2.630343108,2.317694132,2.056156336,1.84095,1.747146055,2.490854366,3.658856072,1.672427743,1.118833652,5.979893759,4.311135148,2.283009824,4.975974933,2.182224758,1.329963146,3.882639955,2.686577886,1.862354645,3.048562934,2.555874453,4.88352908,0.552120971,3.621853902,2.789518129,3.780712734,3.493519335,5.373624169,5.026821368,2.582871906,2.613272213,3.997241871,3.259847365,3.206528585,1.392647651,1.379716765,5.940646469,5.27642845,5.50826297,1.78510893,0.909962616,1.692101872,2.79973771,4.513484324,4.003131231,1.607616971,1.527211352,3.042542192,4.323132667,6.620144594,2.417590573,1.833985563,2.109018985,1.420528877,4.576990163,4.004286405,1.491154641,4.455504948,6.227710963,2.152731375,1.932447462,6.558477552,4.930212354,4.711363014,5.778533128,1.35450919,2.917140436,4.808679787,2.389270595,8.308278946,6.101965673,2.633989669,69056500
112,86275155,3036000,1.346643198,5.057501854,1.33118874,2.195440569,1.734164711,1.814647678,3.218107431,6.387512668,3.597522413,2.198313705,3.226868829,0.912648282,1.888585098,4.093201191,4.242180886,4.471366221,2.057139897,0.24433435,3.430381676,4.201069421,6.905183854,3.084373213,1.25119267,0.525930724,1.886758681,5.305755846,4.414562564,2.707444399,2.812287531,3.180993499,2.500394844,2.058586736,6.234519266,3.78865475,3.301289635,2.87874714,3.494806328,2.26436495,3.679608968,1.105618542,2.909743678,3.253536486,2.16069383,4.626221811,4.58237748,2.742082219,2.462699536,3.028380879,4.657161097,6.316403558,3.051463596,1.729784258,1.54327576,4.752369588,4.466027198,4.051705653,4.356539326,4.223218303,3.853039088,0.468569787,3.015613687,4.497755558,4.613762179,2.287388037,1.698511574,2.007574166,2.898394023,3.082035272,3.728285359,3.115483576,2.833962217,1.886239602,2.070584182,4.898297987,6.196641107,5.040360774,1.485618591,2.025321022,3.175490587,6.578537157,2.854711879,0.931939627,2.381804374,1.31733246,4.975990326,2.497947731,4.205343893,3.167218985,5.020972498,2.785863561,3.159019624,6.319746417,2.134163718,4.847690444,3.70253403,2.547150181,2.404726859,1.968753019,1.397409712,3.390653133,4.049442737,0.869570828,3.327724341,4.263336874,1.683523113,2.288657481,4.061245749,3.874385541,1.861398605,4.763163459,3.481012021,2.120913952,3.361569474,4.459354231,1.314903117,3.835416671,1.650485227,3.49007172,1.974144236,4.949941128,3.009819761,4.252150474,5.373322056,5.165763255,5.847196887,2.967216753,4.244561672,3.421559672,6.635718853,3.305348266,0.911884592,1.080498295,3.913704849,3.637810176,2.732669976,1.983192521,0.163040633,1.916332887,4.430049773,5.099903999,1.804085439,1.548989827,3.101429055,3.430722121,3.292256524,7.448935924,2.376906387,3.77405102,1.916014852,0.801328749,5.356113034,3.950779369,3.879153652,2.782470557,1.238201118,1.848789803,1.874506654,2.579697063,6.314644706,4.888599365,2.730669014,2.134211794,2.351731439,3.547289695,2.338935575,4.925338545,4.275730687,1.920406445,3036000
113,123271972,60002700,3.52668079,14.72392753,6.055336322,3.036766552,4.028147399,2.307975922,10.15477993,15.41294253,6.731177273,3.236429166,21.06539322,3.892087057,6.462801292,8.696420204,9.310060547,15.85733652,10.55314793,0.543624532,4.387551428,14.97062158,20.92439813,12.08102877,3.306398386,1.548271684,4.027143189,11.52185501,12.00319238,11.23762978,11.36559606,5.088466989,6.574166366,5.154433954,14.32619329,9.897120271,6.389680107,6.065940278,10.45979644,9.009419464,17.06917513,3.644533912,4.885258686,8.139663821,4.358131341,7.989190703,12.30458165,5.536556068,5.184291085,9.47542941,8.914504994,18.73537252,7.96679595,4.454802127,2.299186999,10.31291989,12.48636111,15.59809409,12.19276207,9.524167265,9.277017332,1.525104746,6.464161782,14.83008596,7.820645298,14.63094263,4.736326592,2.435323213,10.45273604,11.49798371,9.730265651,9.570561443,2.298269334,6.101916637,5.153705994,34.62334215,11.70177527,14.57444303,1.749859644,1.510174367,6.294878256,11.97054661,5.383371904,9.84176361,10.7320288,3.642209516,19.46096788,5.753233819,7.671896225,11.88355912,14.06473695,8.786075217,7.848603169,6.109310042,14.07079973,12.18667554,4.566680789,9.55637489,6.954791762,7.360508771,4.302647341,7.378453964,7.470012336,4.814415233,8.310725121,11.9449584,9.530508972,4.545980187,6.559420205,14.50355212,1.765634528,4.587285888,6.080250258,9.612246195,12.85881304,11.17032673,12.02907334,13.19852832,5.347214086,13.49248192,5.648254531,4.932272968,15.17115358,11.33034318,14.1265101,7.224650565,15.33749572,4.154695443,11.6192232,11.47536011,11.01210833,2.998274585,5.592550766,4.135035106,5.735127222,8.785435279,22.36672987,9.620283581,1.152748589,9.012387911,9.104610318,3.798225184,4.919165975,3.43257807,8.539704902,3.458813508,5.305064934,11.43806185,7.394790422,2.678505151,4.160849253,1.6401781,8.814126367,6.194950933,6.410367727,3.530472755,4.177638786,2.485097732,3.875844819,6.677445667,9.458483957,6.016766804,6.430919976,2.154133493,2.126426404,5.020361957,1.594057994,3.068071859,5.885943106,1.503446444,60002700
114,120018672,21024500,2.232425509,5.807427728,2.007671988,2.887577097,2.002004608,2.834189322,3.284357349,6.783944069,4.064729972,2.820888436,3.963535387,0.745453744,2.058532673,4.646599156,3.748878513,1.863218128,1.398833554,0.396900232,5.40816066,4.904986348,6.149417353,2.610601317,1.942183631,0.595320029,1.773509534,2.518641443,4.160461706,2.577144921,2.410303004,3.780213484,2.982693403,2.976245606,5.763478941,4.917026264,4.204507918,3.360501424,3.926383477,2.591443299,2.969359043,1.704000614,2.710538221,4.255154815,1.656026615,2.762128029,5.378133254,3.953161282,1.554853307,2.194803634,3.896276332,4.670141651,4.477383766,2.945869608,1.019095222,5.038493078,4.645288592,3.983153303,3.751054761,4.534333636,3.046726067,0.511477038,3.393230373,3.0503022,4.774417091,1.630419195,1.14915458,1.754051365,2.542324608,2.939280603,3.412569806,2.012661378,2.628606714,1.152277493,2.510060034,2.9185917,7.189745392,3.768719934,1.300876064,2.197403083,3.357521748,8.521164473,3.163157138,0.48066336,2.362249757,1.058799921,4.285166418,3.548243166,3.70864192,2.62671066,4.584721232,2.256256694,3.02800732,6.496858339,2.610034094,5.214645714,5.76413982,2.702388935,1.793041647,2.375047228,1.32139445,3.532945852,4.868768735,0.552666569,2.623234866,2.540700453,0.940343923,2.06574045,4.431801743,4.21486438,2.206440003,4.726808899,3.205152699,1.943143559,2.889062378,4.438707022,0.423681251,3.415362784,1.336865482,3.700371919,1.763111773,6.340992404,2.38402399,3.572939541,5.301091917,6.987151039,6.006034299,2.806973234,5.004730014,3.030216243,8.222395217,4.246758187,0.71294127,1.184812549,5.358556708,3.480977213,2.893283098,1.646608962,0.120423299,1.007805992,3.430152395,5.915281792,2.428580273,1.665342209,2.719140085,3.841782148,4.449106055,6.95620917,2.410403066,5.874388181,2.044286269,0.756662863,5.729857695,3.596383362,4.409060024,4.910760734,1.087132334,1.937376199,2.066513516,2.017028467,7.041777433,4.817599964,2.445025503,2.667894959,2.928254601,4.038738512,3.2891821,7.527173395,3.887899454,2.800709473,21024500
